url_hash,url,title,truth
5a0459ffed83fecf75683f69627e6c4b,http://www.youtube.com/watch?v=Ud3mMj0AZZk,"Obama for America TV Ad: ""Firms""",1
220e193884bb6236434fbad5edfcc9fb,http://clerk.house.gov/evs/2009/roll884.xml,roll call on Stupak amendment,1
845583eaa49a04094ec1e076a3c01d4a,http://www.pewforum.org/2008/09/19/pastors-to-protest-irs-rules-on-political-advocacy/,Pastors To Protest IRS Rules on Political Advocacy,1
115cf59ed801e7e4f1c5c9380165c87f,http://wfpl.org/post/mitch-mcconnell-alison-lundergan-grimes-have-sharp-differences-campaign-finance-rules,"Mitch McConnell, Alison Lundergan Grimes Have 'Sharp Differences' on Campaign Finance Rules",1
888b600bddbbc6410de0c0a0c20581d7,https://web.archive.org/web/20090113114854/http://thepage.time.com:80/obamas-full-remarks-at-chicago-credit-cards-event/,by Mark Halperin,1
7e2c51f3884a92614f2ba6c6041ddc41,http://www.politifact.com/truth-o-meter/statements/2012/aug/15/stephanie-cutter/ryans-plan-includes-700-billion-medicare-cuts-says/,"Ryan's plan includes $700 billion in Medicare ""cuts,"" says Stephanie Cutter",1
0c589855e8f5b1286f2bfa91e2c1e8fa,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=1&vote=00126,U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,1
7573b04d54a058af059e1743edf21f8e,http://twitter.com/JimDeMint/status/10288400197,Jim DeMint on Twitter,1
0c07fa2418ba60664782d8a662b03c4e,http://www.fedupthebook.com/,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",1
1d4d5072ed933e99104a17e42d170109,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,1
89c80b8b568f66446e74b23476bdabe1,https://web.archive.org/web/20071020151813/http://capitaleye.org:80/inside.asp?ID=311,Summing Summertime: Part 4,1
7d44bf32a0471732cd1b9079c2567aa8,http://politifact.com/punditfact/statements/2016/jan/05/laura-ingraham/laura-ingraham-say-claim-90-support-gun-background/,Laura Ingraham wrongly says claim that 90% support for gun background checks has been debunked,1
b473f22785613c017807fb53353480a1,http://www.mtv.com/news/articles/1583539/20080317/id_0.jhtml,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",1
585503490dd539a83f947e9705705cc1,http://docquery.fec.gov/pdf/613/201804159108155613/201804159108155613.pdf#navpanes=0,Federal Election Commission filing,1
6dd489d8205bda4d106a5afa5a2f29dd,http://latimesblogs.latimes.com/washington/2010/10/christine-odonnell-chris-coons-debate.html,Transcript of debate between Chris Coons and Christine ODonnell,1
55515212a0dd995e4bbac9dced38ef39,http://transcripts.cnn.com/TRANSCRIPTS/1003/21/sotu.01.html,Transcripts,1
2537b19985faee67d199198e80ace06a,http://www.politifact.com/ohio/statements/2012/aug/23/barack-obama/barack-obama-says-mitt-romney-condemned-coal-fired/,Barack Obama says Mitt Romney condemned coal-fired power plants as killers,1
3ca42225dda5e55b6347a55aa6b01c0a,https://web.archive.org/web/20121023081044/http://www.washingtonpost.com/blogs/ezra-klein/wp/2012/10/22/the-full-transcript-of-the-third-presidential-debate/,The full transcript of the third presidential debate,1
98984786c7dcdd997986da1cf186081a,http://www.fsis.usda.gov/OPPDE/larc/Policies/Labeling_Policy_Book_082005.pdf,Food Standards and Labeling Policy Book,1
22f8a3a31ffa59faf02bf9c57169ffce,http://abcnews.go.com/ThisWeek/week-transcript-geithner/story?id=11245464,'This Week' Transcript: Geithner,1
985ea03ac8e5aaf88ff420c35ce14618,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1
80172b975fffd0cbc9a29cd7c6948e6f,http://www.youtube.com/watch?v=A7jJI1cfEgc&feature=player_embedded,"Nancy Pelosi, Wicked Witch of the West",1
e2c23d41639143594425d82daa8ec92a,http://cq.com/doc/newsmakertranscripts-3980293,or Degrading Treatment of Punishment Text of International Covenant on Civil and Political Rights Text of Geneva Convention relative to the Treatment of Prisoners of War Text of Geneva Convention relative to the Protection of Civilian Persons in Time of War Text of Universal Declaration of Human Rights Jay Bybee assistant attorney general,1
09ed0bdd47bc4c8ed62d0de3450f3e70,http://www.politifact.com/truth-o-meter/statements/2011/aug/18/warren-buffett/warren-buffett-says-super-rich-pay-lower-taxes-oth/,Warren Buffett says the super-rich pay lower tax rates than others,1
5b724ff1d85ada64e7e0db4d5227836c,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00196,U.S. Senate: U.S. Senate Roll Call Votes 108th Congress,1
53022d1e83cf010c1bff87cdef77cd28,https://youtu.be/uRqSUv_B7KI,Jeb Bush 2016 Same Resume Right to Rise USA PAC,1
111c24412100937b0fb372380f23a28f,https://web.archive.org/web/20101103082821/http://gopleader.gov/News/DocumentSingle.aspx?DocumentID=213442,"In Weekly Republican Address, Boehner Calls For “New Way Forward” Focused on Creating Jobs, Cutting Spending, & Reforming Congress",1
30841dce3e671b9f1d45741000e50a75,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=111&session=1&vote=00174,U.S. Senate: U.S. Senate Roll Call Votes 111th Congress,1
5f6c9e568a92ead8eb85a345bac4a807,http://www.youtube.com/user/harryreid2010#p/u/14/PlrQ1MiLkk4,Harry Reid,1
d49bd47000782850f5ce824cd0fa3bbd,http://www.nytimes.com/2008/02/26/us/politics/26text-debate.html?_r=1&adxnnl=1&oref=slogin&pagewanted=all&adxnnlx=1204139772-dnxW+xyD4n9RmqZLgdQ3Ig,The Democratic Debate in Cleveland,1
c43d3f4398f1c7fa449fbf231120fc01,"https://web.archive.org/web/20080126233643/http://www.chicagotribune.com:80/news/local/chi-070403obama-ballot,0,1843097.story?page=1",Obama knows his way around a ballot -- chicagotribune.com,1
da217ddd063ad7d3472f24ed1d26fb1f,http://frwebgate.access.gpo.gov/cgi-bin/getpage.cgi?position=all&page=H270&dbname=2010_record,speech on the floor of the US House of Representatives,1
72389e0f113d31be51db0e63d491ba83,https://web.archive.org/web/20130314224614/http://www.washingtonpost.com/blogs/wonkblog/wp/2013/03/08/everything-you-need-to-know-about-the-drone-debate-in-one-faq/,"Everything you need to know about the drone debate, in one FAQ",1
8cdc6bee33a2db6d606327646cb51c1a,https://www.youtube.com/watch?v=jC8F3gd5_XY,WATCH LIVE: Tim Kaine and Corey Stewart meet for first U.S. Senate debate in Virginia,1
0ac71c2f18831b519adda241a18628d7,http://www.youtube.com/watch?v=mGur36uVWxA,Web Ad A Tale of Two Mitts,1
660a4d4e6089332acbe7ce3230bccb23,http://politics.blogs.foxnews.com/2011/02/11/romney-cpac-excerpts-its-all-about-jobs,Romney CPAC Speech: It's All About the Jobs,1
860a52d51598210eb19bb1c17c7a2352,http://www.cbo.gov/ftpdocs/107xx/doc10731/Reid_letter_11_18_09.pdf,Patient Protection and Affordable Care Act,1
e4a4121f64a21be60d51d920078680ae,https://web.archive.org/web/20081202093502/http://afp.google.com:80/article/ALeqM5i2cTbnZTDVHPcifBpEzmkfqOOtlg,AFP: McCain renews attacks on Obama links to radical,1
5e2d336570ec52eb2715f3733edd06c0,https://twitter.com/SarahPalinUSA/status/218353507491786752,Sarah Palin on Twitter,1
aef8c4f410704e318d37ff1163ca3365,http://query.nytimes.com/gst/fullpage.html?res=9F02E1DE1438F932A2575AC0A9679C8B63&sec=&spon=&pagewanted=1,"No Regrets for a Love Of Explosives; In a Memoir of Sorts, a War Protester Talks of Life With the Weathermen",1
18c5298423833c8ba71fab0b5daf3359,http://abcnews.go.com/ThisWeek/bill-clinton-rush-limbaugh-mistakes-supreme-court-middle/story?id=10406757,"Bill Clinton on Rush Limbaugh, His Mistakes, the Supreme Court and Middle East Peace",1
d954ec2f72d8e6005ee193edfc93fadc,http://www.youtube.com/watch?feature=player_embedded&v=07FSu0mHYSg,Rick Santorum sworn in as Pennsylvania’s newest senator,1
41b77528d31b33cdeb6044e6b366cefb,http://cbo.gov/publication/43471,"Letter to the Honorable John Boehner providing an estimate for H.R. 6079, the Repeal of Obamacare Act",1
0d67df98b74c6cd3559857c22301892a,http://www.npr.org/blogs/itsallpolitics/2015/04/13/399415802/transcript-nprs-full-interview-with-sen-marco-rubio,Transcript: NPR's Full Interview With Sen. Marco Rubio,1
9b4d4c7349b0bc3827b71392d9ed724c,http://www.youtube.com/watch?v=ZVXbiY33TdM&feature=player_embedded,Gore looking to turn idle fans into activists 3year ad campaign will feature enemies united on climate,1
2b75d6fd127bdab4f99cbe89c79bc61e,http://www.aft.org/pdfs/americaneducator/spring2003/TheEarlyCatastrophe.pdf,The early catastrophe,1
e0f2c8945234a416c44d76f58930a5df,http://www.press.org/news-multimedia/videos/npc-luncheon-eric-holder,NPC Luncheon with Eric Holder,1
9d4acf8a8377300b870257b833002d39,http://www.cbsnews.com/8301-3460_162-57500549/face-the-nation-transcripts-august-26-2012-rubio-priebus-barbour-blackburn/?pageNum=7&tag=contentMain;contentBody,"""Face the Nation"" transcripts, August 26, 2012: Rubio, Priebus, Barbour, Blackburn",1
283ea9ac95e2bb3dfe136c2154912fc9,http://legis.wisconsin.gov/2011/data/JR1SB-11.pdf,2011-2012 Wisconsin Legislature Documents,1
ffbed5d779b3c8b6b56d564efdb13dd8,https://web.archive.org/web/20120619023435/http://www.foxnews.com/on-air/fox-news-sunday/2012/06/17/david-plouffe-sen-joe-lieberman-and-gen-michael-hayden-talk-national-security-leaks?page=3,"David Plouffe, Sen. Joe Lieberman and Gen. Michael Hayden talk national security leaks",1
acaea2e0b8772f99d910b32e3d56f748,http://tonto.eia.doe.gov/dnav/pet/pet_move_wkly_dc_NUS-Z00_mbblpd_w.htm,U.S. Imports & Exports,1
eb9263f944dd1f20cf42c3c3b7b44c66,http://transcripts.cnn.com/TRANSCRIPTS/1207/08/sotu.01.html,Transcripts,1
5866baf1caf2df90ad133426744706fc,https://web.archive.org/web/20080619025707/http://www.tampabay.com:80/news/politics/elections/article628630.ece,"In reversal, McCain says lift ban on offshore drilling",1
c9c4c25fc0eac92868d12920fe7649f8,http://www.bls.gov/ces/,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National) Home Page",1
76a02e64dfc2f1c030a90bc18e9ff8c7,http://abcnews.go.com/ThisWeek/week-transcript-odierno-chiarelli/story?id=11351927&page=4,'This Week' Transcript: Odierno and Chiarelli,1
bf928a16e0beb17865c9f5f935309e25,http://www.nytimes.com/2009/02/09/us/politics/09text-obama.html?_r=1,Obama’s Prime-Time Press Briefing,1
5a3cb3371c3a38fc16149da82477257c,https://web.archive.org/web/20090120134739/http://www.pbs.org:80/newshour/bb/social_issues/jan-june09/slaverydc_01-16.html,"Author Offers Insights on Slavery, the Capitol, and Obama's Inauguration",1
c3883501a6a739f9aebe67bb45dd5cdb,https://web.archive.org/web/20090910073834/http://www.whitehouse.gov/the_press_office/Remarks-by-the-President-at-AFL-CIO-Labor-Day-Picnic/,Remarks by the President at AFL CIO Labor Day Picnic,1
1b3a65d9c466950915083746762ff583,https://evanjenkins.house.gov/media-center/press-releases/rep-jenkins-opioid-crisis-funding-should-be-based-need,REP. JENKINS: OPIOID CRISIS FUNDING SHOULD BE BASED ON NEED,1
a44c347328efa66c8ff90fc392d831e7,https://web.archive.org/web/20090919163055/http://www.whitehouse.gov/the_press_office/Remarks-by-the-First-Lady-on-What-Health-Insurance-Reform-Means-for-Women-and-Families/,Remarks by the First Lady on What Health Insurance Reform Means for Women and Families,1
d71341aa5c54982cbad853bf8dd18c69,http://www.cbsnews.com/htdocs/pdf/FTN_111410.pdf?tag=cbsnewsTwoColUpperPromoArea,and Surpluses or Deficits as Percentages of GDP 1930–2015,1
3e2adbda7850874e1348cf3b8f20f021,https://web.archive.org/web/20081030004908/http://www.plannedparenthoodaction.org/campaigns/386.htm,Planned Parenthood® Action Center,1
f15daed8bc327f74d2a589531d68054c,http://transcripts.cnn.com/TRANSCRIPTS/0804/13/se.01.html,Transcripts,1
c62ffdd16aea95a02111845c37c40ecd,https://web.archive.org/web/20070808173432/http://www.barackobama.com/2007/08/01/remarks_of_senator_obama_the_w_1.php,Remarks of Senator Obama: The War We Need to Win,1
a335cb977933dfc20b2baf6282cea353,http://thomas.loc.gov/cgi-bin/query/D?c108:5:./temp/%7Ec108Feg4Je::,Library of Congress,1
5c47d7a5ec96fb4f62ac309fc6e57b0d,http://abcnews.go.com/ThisWeek/week-transcript-geithner/story?id=11245464&page=2,'This Week' Transcript: Geithner,1
5a0459ffed83fecf75683f69627e6c4b,http://www.youtube.com/watch?v=Ud3mMj0AZZk,"Obama for America TV Ad: ""Firms""",1
379b5106bfcb92b0f58def655c63bbf8,http://www.colbertnation.com/the-colbert-report-videos/270710/april-12-2010/justice-stevens-replacement---jeffrey-toobin,The Colbert Report,1
dbf4a36819bf8f0ee3d0640033ebab8d,http://www.nytimes.com/2011/08/15/opinion/stop-coddling-the-super-rich.html,Stop Coddling the Super-Rich,1
bfb5b5ee6992037889c3405e66ca3fe3,http://www.politifact.com/truth-o-meter/statements/2015/jul/10/generation-forward-pac/did-bernie-sanders-vote-against-background-checks-/,Did Bernie Sanders vote against background checks and waiting periods for gun purchases?,1
a44abf5b635e8f372beaf50424372f6b,http://www.taxpolicycenter.org/publications/families-facing-tax-increases-under-trumps-tax-plan-0,Families Facing Tax Increases Under Trump's Tax Plan,1
e3a267548943c49f9c2d66f0668695c5,http://frwebgate.access.gpo.gov/cgi-bin/getpage.cgi?position=all&page=S12022&dbname=2009_record,Senate begins health care debate amid calls for tort reforms,1
2b0e026d5680a0c03c47dbfc9f8121d0,https://web.archive.org/web/20150816005009/http://www.hillaryclinton.com:80/briefing/factsheets/2015/07/13/email-facts/,Updated: The Facts About Hillary Clinton’s Emails,1
b9a96c09cdf5f89b7315f38bc4a401f6,http://abcnews.go.com/Politics/rand-paul-republicans-arent-brave-tackle-deficit/story?id=12837636&page=1,Rand Paul: Republicans 'Aren't Maybe Brave Enough' to Tackle Deficit,1
ffa6d9fadae20cb1358f2af2de3a321d,http://www.rawstory.com/rs/2012/07/17/sen-sanders-warns-of-frightening-trend-towards-oligarchy/,Sen. Sanders warns of ‘frightening trend’ towards oligarchy,1
05bfd8c574cc71142aec8358f1c69345,http://www.politicsdaily.com/2011/02/06/transcript-of-president-obamas-pre-super-bowl-interview-with-bi/,The latest political news and headlines from D.C. and beyond,1
406f3dcebd853e0132f52562c9100e98,http://www.nytimes.com/2008/02/26/us/politics/26text-debate.html?adxnnl=1&pagewanted=all&adxnnlx=1204916977-bdzXkyWWIcHRNsc3DSwMkA,The Democratic Debate in Cleveland,1
7ef5ce545ec3bd3f367ea391e5a66789,http://www.politifact.com/texas/statements/2011/sep/06/rick-perry/rick-perry-says-he-switched-gop-younger-age-reagan/,Rick Perry says he switched to GOP at a younger age than Reagan did,1
73c77faaef56cf7b6a31e8a8f79e3aa0,https://web.archive.org/web/20070625210514/http://clinton.senate.gov/news/statements/details.cfm?id=277627,"Hillary Rodham Clinton, Senator for New York: Schumer, Clinton Announce Key Senate Panel Approves Over $1.3 Million for Labor, Health and Human Services Projects in the Hudson Valley",1
b0a58e0b1bc1d4c25d84f83329789b57,https://berniesanders.com/democratic-socialism-in-the-united-states/,Senator Bernie Sanders on Democratic Socialism in the United States,1
9ae85c17dde47f158b0adf159bd9023b,https://www.washingtonpost.com/news/the-fix/wp/2016/03/10/the-cnn-miami-republican-debate-transcript-annotated/,"The CNN Miami Republican debate transcript, annotated",1
46a3c68c77be218b2202022253d0942e,http://www.politifact.com/truth-o-meter/statements/2011/mar/15/barack-obama/barack-obama-says-us-oil-production-last-year-was-/,Barack Obama says U.S. oil production last year was highest since 2003,1
56b70fc3d5d0d7a0b8788ab7b6ac915b,https://web.archive.org/web/20081204120104/http://www.haysresearch.com/oc072508.htm,Survey Results from Hays Research Group,1
56dbdcf642e42f123d517a9afaafbf72,http://www.cbo.gov/ftpdocs/99xx/doc9957/01-07-Outlook.pdf,The Budget and Economic Outlook: Fiscal Years 2009 to 2019,1
13c4a2cfda2858c6c95b04014cbe05fb,http://www.cq.com/doc/newsmakertranscripts-3955637,testimony submitted to the Congressional Oversight Panel’s hearing on the TARPs impact on financial stability,1
190d0cd9419a905ca66e241b4766e95b,http://www.whitehouse.gov/the-press-office/2013/07/24/remarks-president-economy-knox-college-galesburg-il,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",1
ec37e5b43a170d832b9f4c786784b04e,http://www.thedailyshow.com/full-episodes/mon-august-12-2013-rand-paul,The Daily Show with Trevor Noah,1
91c96b484240b41be4e88b05a7e4cc7a,http://select.nytimes.com/gst/abstract.html?res=FB0E1FF93C58167A93C6AB178CD85F418385F9,"IMPEACHMENT HINT STIRS HOUSE CLASH; Democratic Orators Spring to Roosevelt Defense, Charging 'Malice.'",1
0b8cc6d4efa5cc4f88cc7917d8e7cca0,http://www.politifact.com/truth-o-meter/promises/obameter/promise/525/introduce-comprehensive-immigration-bill-first-yea/,The Obameter: Introduce a comprehensive immigration bill in the first year,1
642aa5420058a2dc764f473fa607368a,http://www.cnn.com/2017/01/05/politics/border-wall-house-republicans-donald-trump-taxpayers/,"Trump asking Congress, not Mexico, to pay for border wall",1
e72a4906187168ca5ba6703d5eb5f21f,https://www.flake.senate.gov/public/index.cfm/press-releases?ID=FE6E0D3D-D9AE-4AF2-963B-275C6308D31A,Flake: “Religious tests should have no place in the Senate”,1
972f54aaf3a068c5261aa05a90e07301,https://web.archive.org/web/20080131000131/http://www.barackobama.com/2008/01/30/remarks_of_senator_barack_obam_45.php,Change We Can Believe In,1
df5e761bc90355ff150f83813dd84eab,http://www.youtube.com/watch?v=4O8CxZ1OD58,deputy director of national health statistics in the Office of the Actuary at the Center for Medicare and Medicaid Services,1
9dd37bceb3b52010e0f3f9c491df072d,http://www.youtube.com/watch?v=EhyMplwY6HY,Romneys ProLife Conversion Myth or Reality June 14,1
2cd8add0ba1cf7c0177a3600cfbf80e7,https://web.archive.org/web/20071102131244/http://vote-smart.org:80/issue_rating_category.php?can_id=9490,Interest Group Ratings,1
